Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_MMOP,SQ_ACTIVE_INST_MMOP,SQ_INSTS_VALU,SQ_ACTIVE_INST_VALU,SQ_WAVES,DispatchNs,BeginNs,EndNs,CompleteNs
8949,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16635,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304021643406,2875304022436893,2875304022484412,2875304022486693
8950,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16636,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304022519614,2875304023293852,2875304023341212,2875304023343391
8951,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16637,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304023376322,2875304024158811,2875304024206971,2875304024209059
8952,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16638,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304024249340,2875304025017850,2875304025066010,2875304025067787
8953,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16639,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304025100317,2875304025890650,2875304025938330,2875304025940645
8954,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16640,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304025971615,2875304026761049,2875304026809369,2875304026811553
8955,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16641,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304026843433,2875304027634488,2875304027682008,2875304027683981
8956,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16642,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304027717741,2875304028503448,2875304028551607,2875304028553789
8957,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16643,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304028584399,2875304029380087,2875304029428087,2875304029430207
8959,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16646,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304029623349,2875304030287926,2875304030335926,2875304030337935
8961,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16650,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304030478617,2875304031168085,2875304031215765,2875304031221403
8963,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16654,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304031600147,2875304032170325,2875304032218324,2875304032221322
8965,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16658,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304032605956,2875304033184244,2875304033232244,2875304033233932
8967,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16662,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304033365253,2875304034060723,2875304034108083,2875304034109700
8969,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16666,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304034525773,2875304035080562,2875304035128242,2875304035129719
8971,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16670,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304035273240,2875304035963441,2875304036010801,2875304036012447
8973,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16674,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304036152028,2875304036856241,2875304036904081,2875304036905845
8975,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16678,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304037303589,2875304037862480,2875304037910160,2875304037911804
8977,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16682,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304038307068,2875304038890639,2875304038938799,2875304038940494
8979,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16686,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304039331787,2875304039890798,2875304039937998,2875304039939913
8981,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16690,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304040337387,2875304040915917,2875304040963437,2875304040965312
8983,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16694,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304041091464,2875304041804237,2875304041852077,2875304041853600
8985,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16698,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304042262824,2875304042835916,2875304042883436,2875304042885340
8987,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16702,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304043014801,2875304043713515,2875304043761995,2875304043764028
8989,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16706,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304044148431,2875304044735434,2875304044783434,2875304044785307
8991,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16710,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304045181501,2875304045744233,2875304045792233,2875304045794116
8993,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16714,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304045924608,2875304046626313,2875304046673833,2875304046675804
8995,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16718,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304046815666,2875304047516232,2875304047564072,2875304047566313
8997,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16722,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304047706304,2875304048397511,2875304048446151,2875304048448141
8999,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16726,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304048832694,2875304049405990,2875304049453350,2875304049455150
9001,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16730,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304049841363,2875304050413029,2875304050460229,2875304050462179
9003,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16734,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304050852113,2875304051475909,2875304051524069,2875304051526039
9005,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16738,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304051922872,2875304052489028,2875304052536708,2875304052538308
9007,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16742,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304052919292,2875304053504707,2875304053552707,2875304053554667
9009,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16746,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304053944151,2875304054516866,2875304054564706,2875304054566627
9011,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16750,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304054952500,2875304055522625,2875304055570945,2875304055572926
9013,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16754,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304055705057,2875304056421985,2875304056469984,2875304056471564
9015,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16758,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304056615995,2875304057300864,2875304057349024,2875304057350742
9017,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16762,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304057493753,2875304058193503,2875304058241823,2875304058243610
9019,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16766,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304058385372,2875304059071102,2875304059119102,2875304059120598
9021,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16770,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304059528882,2875304060095582,2875304060143261,2875304060144708
9023,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16774,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304060535581,2875304061087581,2875304061135261,2875304061137297
9025,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16778,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304061276478,2875304061972860,2875304062020220,2875304062021535
9027,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16782,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304062169026,2875304062855739,2875304062903739,2875304062905513
9029,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16786,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304063046424,2875304063741659,2875304063789338,2875304063791101
9031,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16790,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304063932452,2875304064648858,2875304064696858,2875304064698709
9033,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16794,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304064840201,2875304065532537,2875304065580537,2875304065581967
9035,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16798,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304065721449,2875304066429816,2875304066477656,2875304066479436
9037,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16802,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304066617557,2875304067345176,2875304067393175,2875304067395234
9039,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16806,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304067535765,2875304068233815,2875304068281655,2875304068283642
9041,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16810,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304068426933,2875304069113654,2875304069161334,2875304069167770
9043,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16814,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304069543003,2875304070111413,2875304070159413,2875304070167769
9045,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16818,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304070303190,2875304070997653,2875304071045332,2875304071047017
9047,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16822,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304071196339,2875304071879252,2875304071926772,2875304071928345
9049,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16826,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304072066107,2875304072782451,2875304072829971,2875304072831624
9051,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16830,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304072970895,2875304073662770,2875304073710770,2875304073712282
9053,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16834,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304074094365,2875304074673969,2875304074721969,2875304074723531
9055,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16838,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304074854022,2875304075569009,2875304075617169,2875304075619319
9057,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16842,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304076008933,2875304076585168,2875304076633328,2875304076635318
9059,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16846,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304076768360,2875304077459087,2875304077506607,2875304077508096
9061,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16850,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304077895220,2875304078478606,2875304078526926,2875304078528586
9063,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16854,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304078662587,2875304079360815,2875304079409135,2875304079415204
9065,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16858,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304079806567,2875304080377453,2875304080425453,2875304080427403
9067,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16862,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304080557144,2875304081268332,2875304081315532,2875304081316761
9069,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16866,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304081455792,2875304082141771,2875304082189451,2875304082197709
9071,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16870,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304082572053,2875304083139050,2875304083186570,2875304083198178
9073,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16874,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304083589722,2875304084151850,2875304084200330,2875304084204298
9075,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16878,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304084589021,2875304085157289,2875304085205129,2875304085206957
9077,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16882,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304085596310,2875304086155368,2875304086203368,2875304086206356
9079,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16886,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304086590119,2875304087158247,2875304087206887,2875304087208605
9081,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16890,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304087600299,2875304088167046,2875304088215046,2875304088217834
9083,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16894,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304088605608,2875304089165926,2875304089214085,2875304089215843
9085,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16898,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304089351245,2875304090066725,2875304090114405,2875304090115712
9087,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16902,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304090268373,2875304090946404,2875304090994404,2875304090996290
9089,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16906,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304091138231,2875304091855363,2875304091903203,2875304091904738
9091,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16910,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304092045189,2875304092741443,2875304092789443,2875304092790926
9093,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16914,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304092935257,2875304093644162,2875304093691522,2875304093693364
9095,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16918,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304094088178,2875304094650561,2875304094698241,2875304094699953
9097,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16922,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304095086447,2875304095680960,2875304095728480,2875304095730333
9099,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16926,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304096117596,2875304096688319,2875304096736799,2875304096738542
9101,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16930,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304097128836,2875304097704799,2875304097753118,2875304097754921
9103,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16934,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304097885353,2875304098597118,2875304098645118,2875304098646570
9105,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16938,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304098788971,2875304099488797,2875304099537597,2875304099539328
9107,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16942,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304099680709,2875304100393756,2875304100441596,2875304100443546
9109,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16946,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304100587027,2875304101294716,2875304101342236,2875304101343864
9111,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16950,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304101726108,2875304102303675,2875304102351515,2875304102353123
9113,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16954,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304102741567,2875304103305754,2875304103353914,2875304103355563
9115,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16958,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304103737966,2875304104314233,2875304104362393,2875304104364092
9117,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16962,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304104498783,2875304105203672,2875304105251672,2875304105253630
9119,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16966,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304105394911,2875304106077272,2875304106125112,2875304106126438
9121,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16970,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304106530212,2875304107103511,2875304107151511,2875304107153367
9123,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16974,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304107540611,2875304108096630,2875304108144790,2875304108146466
9125,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16978,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304108546630,2875304109116309,2875304109164309,2875304109169936
9127,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16982,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304109552589,2875304110117428,2875304110165428,2875304110170005
9129,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16986,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304110310516,2875304111009428,2875304111057268,2875304111058693
9131,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16990,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304111208114,2875304111888947,2875304111936787,2875304111938551
9133,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16994,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304112330585,2875304112904626,2875304112952946,2875304112954690
9135,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,16998,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304113085151,2875304113790225,2875304113837745,2875304113839118
9137,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17002,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304113982010,2875304114679665,2875304114728305,2875304114730087
9139,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17006,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304115117130,2875304115699344,2875304115747184,2875304115748846
9141,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17010,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304116150110,2875304116714703,2875304116761903,2875304116763535
9143,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17014,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304117148339,2875304117726222,2875304117773902,2875304117775654
9145,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17018,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304118169248,2875304118729741,2875304118778061,2875304118779934
9147,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17022,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304118908955,2875304119612301,2875304119660141,2875304119661712
9149,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17026,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304119803153,2875304120500140,2875304120547980,2875304120549490
9151,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17030,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304120690971,2875304121392779,2875304121441099,2875304121442888
9153,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17034,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304121583099,2875304122283978,2875304122331978,2875304122333696
9155,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17038,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304122476997,2875304123161578,2875304123209738,2875304123219494
9157,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17042,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304123609908,2875304124204297,2875304124252617,2875304124254594
9159,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17046,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304124653287,2875304125211496,2875304125259816,2875304125261503
9161,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17050,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304125391444,2875304126091175,2875304126138695,2875304126140081
9163,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17054,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304126532974,2875304127090694,2875304127138534,2875304127140300
9165,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17058,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304127282911,2875304127983014,2875304128031014,2875304128032408
9167,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17062,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304128428102,2875304128978853,2875304129027013,2875304129028857
9169,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17066,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304129158958,2875304129872292,2875304129920612,2875304129921825
9171,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17070,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304130320599,2875304130878051,2875304130926211,2875304130927725
9173,"merge_16x16_to_64x64_inverse_kernel.kd",8,0,17074,465403,465403,98304,256,3072,0,92,0,64,64,0x0,0x7f0efe168840,49152,393216,1700352,2044416,1536,2875304131324788,2875304131891331,2875304131938211,2875304131940054
